orderNumber,productCode,quantityOrdered,priceEach,Thành tiền,orderLineNumber
10417.0,S10_2016,45.0,116.56,5245.2,5.0
10418.0,S18_3782,33.0,56.57,1866.81,5.0
10419.0,S18_1129,38.0,117.48,4464.24,5.0
10420.0,S18_1749,37.0,153.0,5661.0,5.0
10423.0,S18_3320,21.0,80.36,1687.56,5.0
10424.0,S18_1097,54.0,108.5,5859.0,5.0
10425.0,S24_2840,31.0,31.82,986.42,5.0
10103.0,S700_2824,42.0,94.07,3950.9399999999996,6.0
10104.0,S24_1444,35.0,52.02,1820.7,6.0
10105.0,S700_3505,39.0,92.16,3594.24,6.0
10106.0,S50_1341,39.0,35.78,1395.42,6.0
10107.0,S18_2625,29.0,52.7,1528.3000000000002,6.0
10108.0,S12_1099,33.0,165.38,5457.54,6.0
10109.0,S24_2972,29.0,32.1,930.9000000000001,6.0
10110.0,S18_2248,32.0,51.46,1646.72,6.0
10111.0,S18_1342,33.0,87.33,2881.89,6.0
10114.0,S18_2432,45.0,53.48,2406.6,6.0
10117.0,S700_1938,38.0,75.35,2863.2999999999997,6.0
10119.0,S72_1253,28.0,40.22,1126.1599999999999,6.0
10120.0,S32_1374,22.0,94.9,2087.8,6.0
10122.0,S18_1889,43.0,62.37,2681.91,6.0
10124.0,S18_1749,21.0,153.0,3213.0,6.0
10126.0,S700_2824,45.0,97.1,4369.5,6.0
10127.0,S32_3207,29.0,60.9,1766.1,6.0
10129.0,S700_3505,42.0,90.15,3786.3,6.0
10131.0,S24_3420,29.0,52.6,1525.4,6.0
10133.0,S32_4289,49.0,67.41,3303.0899999999997,6.0
10134.0,S18_2625,30.0,51.48,1544.3999999999999,6.0
10135.0,S24_3371,27.0,52.05,1405.35,6.0
10138.0,S18_1749,33.0,149.6,4936.8,6.0
10139.0,S18_1367,49.0,52.83,2588.67,6.0
10140.0,S700_2824,36.0,101.15,3641.4,6.0
10141.0,S24_2840,21.0,32.18,675.78,6.0
10142.0,S24_2011,33.0,114.29,3771.57,6.0
10143.0,S24_3949,28.0,55.96,1566.88,6.0
10145.0,S10_1678,45.0,76.56,3445.2000000000003,6.0
10147.0,S24_3371,30.0,48.98,1469.3999999999999,6.0
10148.0,S24_1046,25.0,65.41,1635.25,6.0
10149.0,S24_2022,49.0,39.87,1953.6299999999999,6.0
10150.0,S18_4668,30.0,47.29,1418.7,6.0
10151.0,S18_2319,49.0,106.78,5232.22,6.0
10153.0,S18_4522,22.0,82.5,1815.0,6.0
10155.0,S24_2841,23.0,62.34,1433.8200000000002,6.0
10157.0,S32_4289,28.0,56.41,1579.48,6.0
10159.0,S24_4620,23.0,80.84,1859.3200000000002,6.0
10160.0,S12_3380,46.0,96.3,4429.8,6.0
10161.0,S24_3432,30.0,94.23,2826.9,6.0
10162.0,S18_2325,38.0,113.15,4299.7,6.0
10163.0,S18_3320,43.0,80.36,3455.48,6.0
10164.0,S12_1666,49.0,121.64,5960.36,6.0
10165.0,S18_4027,28.0,123.51,3458.28,6.0
10167.0,S18_3856,34.0,84.7,2879.8,6.0
10168.0,S24_2000,29.0,72.36,2098.44,6.0
10169.0,S24_4620,24.0,77.61,1862.6399999999999,6.0
10172.0,S18_1589,42.0,109.51,4599.42,6.0
10173.0,S18_1342,43.0,101.71,4373.53,6.0
10175.0,S24_2300,28.0,121.4,3399.2000000000003,6.0
10176.0,S32_3207,22.0,62.14,1367.08,6.0
10177.0,S72_3212,40.0,52.96,2118.4,6.0
10178.0,S24_3420,27.0,65.75,1775.25,6.0
10179.0,S32_4289,24.0,63.97,1535.28,6.0
10180.0,S24_2360,35.0,60.95,2133.25,6.0
10181.0,S18_1129,44.0,124.56,5480.64,6.0
10182.0,S24_1937,39.0,31.86,1242.54,6.0
10183.0,S18_4668,40.0,42.26,1690.3999999999999,6.0
10184.0,S12_4473,37.0,105.47,3902.39,6.0
10185.0,S72_3212,28.0,47.5,1330.0,6.0
10186.0,S18_3856,46.0,98.46,4529.16,6.0
10187.0,S700_1691,34.0,84.95,2888.3,6.0
10188.0,S24_2000,40.0,61.7,2468.0,6.0
10191.0,S18_3278,36.0,75.59,2721.2400000000002,6.0
10192.0,S24_1628,47.0,49.3,2317.1,6.0
10193.0,S18_1367,46.0,46.36,2132.56,6.0
10194.0,S700_2824,26.0,80.92,2103.92,6.0
10195.0,S12_4473,49.0,118.5,5806.5,6.0
10196.0,S12_3148,24.0,151.08,3625.92,6.0
10197.0,S10_4757,45.0,118.32,5324.4,6.0
10198.0,S24_3420,27.0,61.81,1668.8700000000001,6.0
10200.0,S32_4289,27.0,65.35,1764.4499999999998,6.0
10201.0,S18_2625,30.0,48.46,1453.8,6.0
10202.0,S24_2360,50.0,56.1,2805.0,6.0
10203.0,S12_3380,20.0,111.57,2231.3999999999996,6.0
10204.0,S18_4933,45.0,69.84,3142.8,6.0
10206.0,S10_1949,47.0,203.59,9568.73,6.0
10207.0,S18_2238,44.0,140.81,6195.64,6.0
10208.0,S72_3212,42.0,48.05,2018.1,6.0
10209.0,S18_3029,28.0,82.58,2312.24,6.0
10210.0,S700_2834,25.0,98.48,2462.0,6.0
10211.0,S24_4620,22.0,80.84,1778.48,6.0
10212.0,S18_1589,38.0,105.77,4019.2599999999998,6.0
10214.0,S18_2248,21.0,53.28,1118.88,6.0
10215.0,S18_2957,31.0,56.21,1742.51,6.0
10217.0,S700_2824,31.0,90.02,2790.62,6.0
10220.0,S32_3207,20.0,49.71,994.2,6.0
10222.0,S24_3420,43.0,61.15,2629.45,6.0
10223.0,S24_2000,38.0,60.94,2315.72,6.0
10224.0,S12_2823,43.0,141.58,6087.9400000000005,6.0
10225.0,S12_4675,21.0,100.19,2103.99,6.0
10226.0,S18_3685,46.0,122.91,5653.86,6.0
10227.0,S24_1937,42.0,27.22,1143.24,6.0
10249.0,S18_3856,46.0,88.93,4090.78,5.0
10229.0,S24_2300,48.0,115.01,5520.4800000000005,6.0
10230.0,S24_1444,36.0,47.4,1706.3999999999999,6.0
10232.0,S18_3140,22.0,133.86,2944.92,6.0
10234.0,S18_3856,39.0,85.75,3344.25,6.0
10235.0,S32_4289,34.0,66.73,2268.82,6.0
10237.0,S12_2823,32.0,129.53,4144.96,6.0
10238.0,S18_3278,41.0,68.35,2802.35,6.0
10241.0,S24_2766,47.0,89.05,4185.349999999999,6.0
10244.0,S18_1367,20.0,48.52,970.4000000000001,6.0
10245.0,S12_1666,38.0,120.27,4570.26,6.0
10246.0,S24_2840,49.0,34.65,1697.85,6.0
10247.0,S32_3207,40.0,58.41,2336.3999999999996,6.0
10248.0,S700_1138,36.0,66.0,2376.0,6.0
10250.0,S24_1785,31.0,95.2,2951.2000000000003,6.0
10251.0,S18_2625,44.0,58.15,2558.6,6.0
10252.0,S32_2206,36.0,36.21,1303.56,6.0
10253.0,S18_3232,40.0,145.63,5825.2,6.0
10254.0,S18_4409,34.0,80.99,2753.66,6.0
10258.0,S10_1949,32.0,177.87,5691.84,6.0
10259.0,S32_2509,40.0,45.99,1839.6000000000001,6.0
10260.0,S12_3148,30.0,140.5,4215.0,6.0
10261.0,S700_3962,50.0,88.39,4419.5,6.0
10262.0,S700_2466,33.0,81.77,2698.41,6.0
10263.0,S18_2625,34.0,50.27,1709.18,6.0
10264.0,S24_2360,37.0,61.64,2280.68,6.0
10266.0,S18_1129,21.0,131.63,2764.23,6.0
10267.0,S24_3432,43.0,98.51,4235.93,6.0
10268.0,S24_1937,33.0,31.86,1051.3799999999999,6.0
10270.0,S12_1666,28.0,135.3,3788.4000000000005,6.0
10271.0,S24_2840,38.0,28.64,1088.32,6.0
10272.0,S32_3207,45.0,56.55,2544.75,6.0
10273.0,S24_3151,27.0,84.08,2270.16,6.0
10275.0,S24_2000,30.0,61.7,1851.0,6.0
10276.0,S18_3278,38.0,78.0,2964.0,6.0
10278.0,S18_1129,34.0,114.65,3898.1000000000004,6.0
10279.0,S24_3432,48.0,95.3,4574.4,6.0
10280.0,S24_4258,21.0,79.86,1677.06,6.0
10281.0,S24_2300,25.0,112.46,2811.5,6.0
10282.0,S12_3148,27.0,142.02,3834.5400000000004,6.0
10283.0,S10_4757,25.0,130.56,3264.0,6.0
10284.0,S700_1691,24.0,87.69,2104.56,6.0
10285.0,S10_1678,36.0,95.7,3445.2000000000003,6.0
10287.0,S24_2972,36.0,31.34,1128.24,6.0
10288.0,S18_4409,35.0,90.19,3156.65,6.0
10291.0,S700_2824,28.0,86.99,2435.72,6.0
10292.0,S50_1392,41.0,113.44,4651.04,6.0
10293.0,S18_3259,22.0,91.76,2018.72,6.0
10296.0,S24_3949,32.0,63.46,2030.72,6.0
10297.0,S24_1785,32.0,107.23,3431.36,6.0
10299.0,S24_2360,33.0,58.87,1942.7099999999998,6.0
10300.0,S12_3990,22.0,76.61,1685.42,6.0
10301.0,S18_3685,39.0,137.04,5344.5599999999995,6.0
10302.0,S24_3191,48.0,74.48,3575.04,6.0
10304.0,S10_1949,47.0,201.44,9467.68,6.0
10305.0,S24_2840,48.0,30.76,1476.48,6.0
10306.0,S72_3212,35.0,48.05,1681.75,6.0
10307.0,S18_3856,48.0,92.11,4421.28,6.0
10308.0,S700_2834,31.0,100.85,3126.35,6.0
10309.0,S24_1578,21.0,96.92,2035.32,6.0
10310.0,S18_1889,20.0,66.99,1339.8,6.0
10311.0,S24_1046,26.0,70.55,1834.3,6.0
10312.0,S18_2957,35.0,54.34,1901.9,6.0
10313.0,S32_1268,27.0,96.31,2600.37,6.0
10314.0,S12_3148,46.0,125.4,5768.400000000001,6.0
10315.0,S24_2011,35.0,111.83,3914.0499999999997,6.0
10316.0,S700_2466,23.0,85.76,1972.48,6.0
10318.0,S24_2000,26.0,60.94,1584.44,6.0
10319.0,S50_4713,45.0,79.73,3587.8500000000004,6.0
10321.0,S18_1589,44.0,120.71,5311.24,6.0
10322.0,S18_2325,50.0,120.77,6038.5,6.0
10324.0,S18_4668,38.0,49.81,1892.7800000000002,6.0
10325.0,S10_4757,47.0,111.52,5241.44,6.0
10326.0,S18_3259,32.0,94.79,3033.28,6.0
10327.0,S18_1662,25.0,154.54,3863.5,6.0
10328.0,S18_3856,34.0,104.81,3563.54,6.0
10329.0,S12_2823,24.0,128.03,3072.7200000000003,6.0
10331.0,S18_1129,46.0,120.31,5534.26,6.0
10332.0,S24_1937,45.0,29.87,1344.15,6.0
10333.0,S12_1666,33.0,121.64,4014.12,6.0
10334.0,S18_2319,46.0,108.0,4968.0,6.0
10336.0,S18_2238,49.0,153.91,7541.59,6.0
10337.0,S50_1514,21.0,54.48,1144.08,6.0
10339.0,S72_1253,27.0,49.66,1340.82,6.0
10340.0,S700_2834,29.0,98.48,2855.92,6.0
10341.0,S24_2360,32.0,63.03,2016.96,6.0
10342.0,S24_3856,42.0,112.34,4718.28,6.0
10343.0,S24_1628,27.0,44.78,1209.06,6.0
10344.0,S24_1937,20.0,27.88,557.6,6.0
10346.0,S24_3432,26.0,103.87,2700.62,6.0
10347.0,S18_2795,21.0,136.69,2870.49,6.0
10348.0,S18_4668,29.0,43.77,1269.3300000000002,6.0
10349.0,S18_3232,48.0,164.26,7884.48,6.0
10350.0,S18_3029,43.0,84.3,3624.9,6.0
10353.0,S700_3167,43.0,74.4,3199.2000000000003,6.0
10354.0,S10_1678,42.0,84.22,3537.24,6.0
10355.0,S24_3371,44.0,60.62,2667.2799999999997,6.0
10356.0,S18_1367,22.0,44.75,984.5,6.0
10357.0,S18_2949,41.0,91.18,3738.38,6.0
10358.0,S24_4258,41.0,88.62,3633.42,6.0
10359.0,S10_4757,48.0,122.4,5875.200000000001,6.0
10360.0,S700_1938,26.0,86.61,2251.86,6.0
10361.0,S24_3420,34.0,62.46,2123.64,6.0
10363.0,S12_4675,46.0,103.64,4767.44,6.0
10367.0,S18_3685,46.0,131.39,6043.94,6.0
10369.0,S18_2957,28.0,51.84,1451.52,6.0
10370.0,S18_4600,29.0,105.34,3054.86,6.0
10371.0,S12_1108,32.0,178.71,5718.72,6.0
10372.0,S18_4027,48.0,119.2,5721.6,6.0
10373.0,S18_3856,50.0,99.52,4976.0,6.0
10374.0,S24_1578,38.0,112.7,4282.6,6.0
10375.0,S700_1691,37.0,86.77,3210.49,6.0
10377.0,S18_1984,36.0,125.18,4506.4800000000005,6.0
10378.0,S24_3371,46.0,52.66,2422.3599999999997,6.0
10380.0,S24_2766,36.0,77.24,2780.64,6.0
10381.0,S10_4962,37.0,138.88,5138.5599999999995,6.0
10382.0,S32_1268,26.0,85.72,2228.72,6.0
10383.0,S18_3232,47.0,155.79,7322.129999999999,6.0
10386.0,S18_3856,22.0,100.58,2212.7599999999998,6.0
10388.0,S12_2823,44.0,125.01,5500.4400000000005,6.0
10389.0,S12_3380,25.0,95.13,2378.25,6.0
10390.0,S24_3371,46.0,51.43,2365.78,6.0
10391.0,S18_2949,32.0,99.28,3176.96,6.0
10393.0,S700_2824,21.0,83.95,1762.95,6.0
10394.0,S24_2840,46.0,35.36,1626.56,6.0
10396.0,S24_2011,49.0,100.77,4937.73,6.0
10398.0,S700_1691,47.0,78.55,3691.85,6.0
10399.0,S10_4698,22.0,156.86,3450.92,6.0
10400.0,S18_3856,58.0,88.93,5157.9400000000005,6.0
10401.0,S32_4289,62.0,62.6,3881.2000000000003,6.0
10403.0,S12_2823,66.0,122.0,8052.0,6.0
10404.0,S18_3278,90.0,67.54,6078.6,6.0
10407.0,S24_2766,76.0,81.78,6215.28,6.0
10410.0,S18_1367,44.0,51.21,2253.2400000000002,6.0
10411.0,S12_1666,40.0,110.7,4428.0,6.0
10412.0,S24_2840,30.0,32.88,986.4000000000001,6.0
10413.0,S32_3207,24.0,56.55,1357.1999999999998,6.0
10414.0,S700_1138,37.0,62.0,2294.0,6.0
10416.0,S24_1785,47.0,90.82,4268.54,6.0
10417.0,S18_2625,36.0,58.75,2115.0,6.0
10418.0,S32_2206,43.0,36.61,1574.23,6.0
10419.0,S18_3232,35.0,165.95,5808.25,6.0
10420.0,S18_4409,66.0,73.62,4858.92,6.0
10424.0,S10_1949,50.0,201.44,10072.0,6.0
10425.0,S32_2509,11.0,50.32,553.52,6.0
10103.0,S32_3522,45.0,63.35,2850.75,7.0
10104.0,S50_1392,33.0,114.59,3781.4700000000003,7.0
10105.0,S700_3962,22.0,99.31,2184.82,7.0
10106.0,S700_1691,31.0,91.34,2831.54,7.0
10107.0,S24_2000,38.0,73.12,2778.5600000000004,7.0
10108.0,S12_3990,39.0,75.81,2956.59,7.0
10110.0,S18_1749,42.0,153.0,6426.0,7.0
10114.0,S32_1268,32.0,88.61,2835.52,7.0
10117.0,S18_3259,21.0,81.68,1715.2800000000002,7.0
10119.0,S700_2047,29.0,74.23,2152.67,7.0
10120.0,S700_2834,24.0,106.79,2562.96,7.0
10122.0,S12_4675,20.0,104.8,2096.0,7.0
10124.0,S18_4409,36.0,75.46,2716.56,7.0
10126.0,S32_3522,26.0,62.05,1613.3,7.0
10127.0,S24_4048,20.0,107.63,2152.6,7.0
10129.0,S700_3962,30.0,94.34,2830.2000000000003,7.0
10131.0,S72_1253,21.0,40.22,844.62,7.0
10133.0,S50_1341,27.0,37.09,1001.4300000000001,7.0
10134.0,S24_2000,43.0,75.41,3242.6299999999997,7.0
10135.0,S12_1099,42.0,173.17,7273.139999999999,7.0
10138.0,S18_4409,47.0,79.15,3720.05,7.0
10139.0,S18_1342,31.0,89.38,2770.7799999999997,7.0
10140.0,S32_3522,28.0,62.05,1737.3999999999999,7.0
10141.0,S32_2509,24.0,53.03,1272.72,7.0
10142.0,S18_4522,24.0,79.87,1916.88,7.0
10143.0,S18_1662,32.0,126.15,4036.8,7.0
10145.0,S24_1578,43.0,103.68,4458.240000000001,7.0
10147.0,S12_1099,48.0,161.49,7751.52,7.0
10148.0,S24_3432,27.0,96.37,2601.9900000000002,7.0
10149.0,S24_1937,36.0,31.2,1123.2,7.0
10150.0,S18_1097,34.0,95.67,3252.78,7.0
10151.0,S18_3232,21.0,167.65,3520.65,7.0
10153.0,S18_3140,31.0,125.66,3895.46,7.0
10155.0,S24_3420,34.0,56.55,1922.6999999999998,7.0
10159.0,S18_4721,32.0,142.85,4571.2,7.0
10161.0,S24_1628,23.0,47.29,1087.67,7.0
10162.0,S24_3969,37.0,32.82,1214.34,7.0
10164.0,S18_4668,25.0,46.29,1157.25,7.0
10165.0,S32_3207,44.0,55.3,2433.2,7.0
10167.0,S18_3029,46.0,69.68,3205.28,7.0
10168.0,S32_1374,28.0,89.9,2517.2000000000003,7.0
10169.0,S18_4721,33.0,120.53,3977.4900000000002,7.0
10172.0,S18_2870,39.0,117.48,4581.72,7.0
10173.0,S18_2795,22.0,140.06,3081.32,7.0
10175.0,S18_2432,41.0,59.55,2441.5499999999997,7.0
10176.0,S24_4048,29.0,101.72,2949.88,7.0
10177.0,S24_2011,50.0,115.52,5776.0,7.0
10178.0,S72_1253,45.0,41.71,1876.95,7.0
10179.0,S50_1341,34.0,43.2,1468.8000000000002,7.0
10180.0,S32_4485,22.0,102.05,2245.1,7.0
10181.0,S18_3232,45.0,147.33,6629.85,7.0
10182.0,S18_2325,20.0,105.52,2110.4,7.0
10183.0,S18_1097,21.0,108.5,2278.5,7.0
10184.0,S24_2840,42.0,30.06,1262.52,7.0
10185.0,S24_2011,30.0,105.69,3170.7,7.0
10186.0,S18_3029,32.0,73.12,2339.84,7.0
10187.0,S700_3167,34.0,72.0,2448.0,7.0
10188.0,S32_1374,44.0,81.91,3604.04,7.0
10191.0,S24_4620,44.0,77.61,3414.84,7.0
10192.0,S18_1589,29.0,100.8,2923.2,7.0
10193.0,S18_1342,28.0,92.47,2589.16,7.0
10194.0,S32_3522,39.0,61.41,2394.99,7.0
10195.0,S24_2840,32.0,31.82,1018.24,7.0
10196.0,S50_1514,46.0,56.82,2613.72,7.0
10197.0,S700_2610,50.0,66.5,3325.0,7.0
10201.0,S24_2000,25.0,66.27,1656.75,7.0
10202.0,S32_4485,31.0,81.64,2530.84,7.0
10203.0,S24_3371,34.0,56.94,1935.96,7.0
10204.0,S24_2887,42.0,112.74,4735.08,7.0
10206.0,S18_2949,37.0,98.27,3635.99,7.0
10207.0,S12_4473,34.0,95.99,3263.66,7.0
10208.0,S24_2011,35.0,122.89,4301.15,7.0
10209.0,S24_3816,22.0,79.67,1752.74,7.0
10210.0,S18_2581,50.0,68.43,3421.5000000000005,7.0
10211.0,S18_4721,41.0,148.8,6100.8,7.0
10212.0,S18_2870,40.0,117.48,4699.2,7.0
10214.0,S18_1749,30.0,166.6,4998.0,7.0
10215.0,S24_4258,39.0,94.47,3684.33,7.0
10217.0,S32_3522,39.0,56.24,2193.36,7.0
10220.0,S24_4048,37.0,101.72,3763.64,7.0
10222.0,S72_1253,31.0,45.19,1400.8899999999999,7.0
10223.0,S32_1374,21.0,90.9,1908.9,7.0
10225.0,S12_3380,25.0,101.0,2525.0,7.0
10226.0,S18_1984,24.0,129.45,3106.7999999999997,7.0
10227.0,S18_2325,46.0,118.23,5438.58,7.0
10229.0,S18_2432,28.0,53.48,1497.4399999999998,7.0
10230.0,S50_1392,34.0,100.7,3423.8,7.0
10232.0,S700_1938,26.0,84.88,2206.88,7.0
10234.0,S18_3029,48.0,84.3,4046.3999999999996,7.0
10235.0,S50_1341,41.0,37.09,1520.69,7.0
10237.0,S10_1678,23.0,91.87,2113.01,7.0
10238.0,S24_4620,22.0,67.91,1494.02,7.0
10241.0,S24_3191,26.0,69.34,1802.8400000000001,7.0
10244.0,S18_1342,40.0,99.66,3986.3999999999996,7.0
10245.0,S18_4668,45.0,48.8,2196.0,7.0
10246.0,S32_2509,35.0,45.45,1590.75,7.0
10248.0,S700_3505,30.0,84.14,2524.2,7.0
10250.0,S32_4289,50.0,62.6,3130.0,7.0
10252.0,S50_4713,48.0,72.41,3475.68,7.0
10253.0,S24_2972,40.0,34.74,1389.6000000000001,7.0
10254.0,S18_4933,30.0,59.87,1796.1,7.0
10259.0,S18_2319,34.0,120.28,4089.52,7.0
10260.0,S50_1514,21.0,56.24,1181.04,7.0
10261.0,S72_3212,29.0,43.68,1266.72,7.0
10262.0,S700_4002,35.0,64.41,2254.35,7.0
10263.0,S24_2000,37.0,67.03,2480.11,7.0
10264.0,S32_4485,34.0,100.01,3400.34,7.0
10266.0,S18_3232,29.0,137.17,3977.93,7.0
10268.0,S18_2325,50.0,124.59,6229.5,7.0
10270.0,S18_4668,44.0,40.25,1771.0,7.0
10271.0,S32_2509,35.0,51.95,1818.25,7.0
10273.0,S700_1138,21.0,66.0,1386.0,7.0
10275.0,S32_1374,23.0,89.9,2067.7000000000003,7.0
10276.0,S24_4620,48.0,67.1,3220.7999999999997,7.0
10278.0,S18_3232,42.0,167.65,7041.3,7.0
10280.0,S18_3320,34.0,99.21,3373.14,7.0
10281.0,S18_2432,29.0,56.52,1639.0800000000002,7.0
10282.0,S50_1514,37.0,56.24,2080.88,7.0
10283.0,S700_2610,47.0,68.67,3227.4900000000002,7.0
10284.0,S700_3167,25.0,68.0,1700.0,7.0
10285.0,S24_1578,34.0,91.29,3103.86,7.0
10287.0,S24_3856,36.0,137.62,4954.32,7.0
10288.0,S18_4933,23.0,57.02,1311.46,7.0
10291.0,S32_3522,32.0,53.0,1696.0,7.0
10292.0,S18_2238,26.0,140.81,3661.06,7.0
10293.0,S12_3891,45.0,171.29,7708.049999999999,7.0
10296.0,S18_1662,36.0,146.65,5279.400000000001,7.0
10297.0,S32_4289,28.0,63.29,1772.12,7.0
10299.0,S32_4485,38.0,84.7,3218.6,7.0
10300.0,S18_3482,23.0,144.05,3313.15,7.0
10301.0,S18_1984,47.0,119.49,5616.03,7.0
10304.0,S18_2949,46.0,98.27,4520.42,7.0
10305.0,S32_2509,40.0,48.7,1948.0,7.0
10306.0,S24_2011,29.0,109.37,3171.73,7.0
10307.0,S18_3029,31.0,71.4,2213.4,7.0
10308.0,S18_2581,27.0,81.95,2212.65,7.0
10310.0,S12_4675,25.0,101.34,2533.5,7.0
10311.0,S24_3432,46.0,91.02,4186.92,7.0
10312.0,S24_4258,44.0,96.42,4242.4800000000005,7.0
10313.0,S10_4962,40.0,141.83,5673.200000000001,7.0
10314.0,S50_1514,38.0,50.38,1914.44,7.0
10315.0,S18_4522,36.0,78.12,2812.32,7.0
10316.0,S700_4002,44.0,68.11,2996.84,7.0
10318.0,S32_1374,47.0,81.91,3849.77,7.0
10319.0,S24_2360,31.0,65.8,2039.8,7.0
10321.0,S18_2870,27.0,126.72,3421.44,7.0
10322.0,S18_3136,48.0,90.06,4322.88,7.0
10324.0,S12_4473,26.0,100.73,2618.98,7.0
10325.0,S50_1514,44.0,56.24,2474.56,7.0
10327.0,S700_1938,20.0,79.68,1593.6000000000001,7.0
10328.0,S50_1341,34.0,42.33,1439.22,7.0
10329.0,S24_1578,30.0,104.81,3144.3,7.0
10331.0,S18_1749,44.0,154.7,6806.799999999999,7.0
10332.0,S24_2766,39.0,84.51,3295.8900000000003,7.0
10333.0,S18_1097,29.0,110.84,3214.36,7.0
10336.0,S18_3259,21.0,100.84,2117.64,7.0
10337.0,S700_3962,36.0,83.42,3003.12,7.0
10339.0,S24_1785,21.0,106.14,2228.94,7.0
10340.0,S700_2466,55.0,81.77,4497.349999999999,7.0
10341.0,S12_4675,55.0,109.4,6017.0,7.0
10342.0,S18_3482,55.0,136.7,7518.499999999999,7.0
10344.0,S24_1046,29.0,61.0,1769.0,7.0
10347.0,S18_1367,21.0,46.36,973.56,7.0
10348.0,S700_2824,32.0,100.14,3204.48,7.0
10349.0,S18_2319,38.0,117.82,4477.16,7.0
10350.0,S24_2011,34.0,98.31,3342.54,7.0
10353.0,S32_4289,40.0,68.1,2724.0,7.0
10354.0,S18_3278,36.0,69.15,2489.4,7.0
10355.0,S18_3482,23.0,117.59,2704.57,7.0
10356.0,S24_2022,26.0,42.11,1094.86,7.0
10357.0,S18_2432,41.0,58.95,2416.9500000000003,7.0
10358.0,S24_2300,41.0,127.79,5239.39,7.0
10359.0,S24_4048,22.0,108.82,2394.04,7.0
10360.0,S700_2610,30.0,70.11,2103.3,7.0
10361.0,S24_3949,26.0,61.42,1596.92,7.0
10363.0,S18_1889,22.0,61.6,1355.2,7.0
10367.0,S18_2795,32.0,140.06,4481.92,7.0
10369.0,S18_1367,32.0,46.36,1483.52,7.0
10370.0,S18_2432,22.0,60.16,1323.52,7.0
10371.0,S18_2238,25.0,160.46,4011.5,7.0
10372.0,S18_4522,41.0,78.99,3238.5899999999997,7.0
10373.0,S24_2841,38.0,58.92,2238.96,7.0
10375.0,S12_1099,45.0,184.84,8317.8,7.0
10378.0,S24_2972,41.0,30.59,1254.19,7.0
10380.0,S24_2887,44.0,111.57,4909.08,7.0
10381.0,S18_2432,35.0,60.77,2126.9500000000003,7.0
10382.0,S18_3320,50.0,84.33,4216.5,7.0
10383.0,S18_4522,28.0,77.24,2162.72,7.0
10386.0,S18_1662,25.0,130.88,3272.0,7.0
10388.0,S10_4698,21.0,156.86,3294.0600000000004,7.0
10389.0,S12_3990,36.0,76.61,2757.96,7.0
10390.0,S18_2795,26.0,162.0,4212.0,7.0
10391.0,S10_4962,37.0,121.15,4482.55,7.0
10393.0,S18_2319,38.0,104.32,3964.16,7.0
10394.0,S24_4048,37.0,104.09,3851.33,7.0
10396.0,S24_3151,27.0,77.0,2079.0,7.0
10398.0,S700_2047,36.0,75.13,2704.68,7.0
10399.0,S10_2016,51.0,99.91,5095.41,7.0
10400.0,S18_3029,30.0,74.84,2245.2000000000003,7.0
10401.0,S50_1341,56.0,41.46,2321.76,7.0
10403.0,S10_1678,24.0,85.17,2044.08,7.0
10404.0,S24_4620,48.0,65.48,3143.04,7.0
10407.0,S24_3191,13.0,77.05,1001.65,7.0
10410.0,S18_1342,65.0,99.66,6477.9,7.0
10411.0,S18_4668,35.0,41.25,1443.75,7.0
10412.0,S32_2509,19.0,50.86,966.34,7.0
10414.0,S700_3505,28.0,84.14,2355.92,7.0
10416.0,S32_4289,26.0,68.1,1770.6,7.0
10418.0,S50_4713,40.0,72.41,2896.3999999999996,7.0
10419.0,S24_2972,15.0,32.1,481.5,7.0
10420.0,S18_4933,36.0,68.42,2463.12,7.0
10425.0,S18_2319,38.0,117.82,4477.16,7.0
10103.0,S12_1666,27.0,121.64,3284.28,8.0
10104.0,S18_2238,24.0,135.9,3261.6000000000004,8.0
10105.0,S72_3212,25.0,44.77,1119.25,8.0
10106.0,S700_3167,44.0,76.0,3344.0,8.0
10107.0,S32_1374,20.0,88.9,1778.0,8.0
10108.0,S18_3482,29.0,132.29,3836.41,8.0
10110.0,S18_4409,28.0,81.91,2293.48,8.0
10114.0,S10_4962,31.0,128.53,3984.43,8.0
10117.0,S12_3891,39.0,173.02,6747.780000000001,8.0
10119.0,S18_3856,27.0,95.28,2572.56,8.0
10120.0,S18_2581,29.0,82.79,2400.9100000000003,8.0
10122.0,S12_3380,37.0,113.92,4215.04,8.0
10124.0,S18_4933,23.0,66.28,1524.44,8.0
10126.0,S12_1666,21.0,135.3,2841.3,8.0
10127.0,S24_1444,20.0,50.86,1017.2,8.0
10129.0,S72_3212,32.0,44.23,1415.36,8.0
10131.0,S700_2047,22.0,76.94,1692.6799999999998,8.0
10133.0,S700_1691,24.0,76.73,1841.52,8.0
10135.0,S12_3990,24.0,72.62,1742.88,8.0
10138.0,S18_4933,23.0,64.86,1491.78,8.0
10139.0,S18_2795,41.0,151.88,6227.08,8.0
10140.0,S12_1666,38.0,118.9,4518.2,8.0
10141.0,S18_2319,47.0,103.09,4845.2300000000005,8.0
10142.0,S18_3140,47.0,129.76,6098.719999999999,8.0
10143.0,S24_2841,27.0,63.71,1720.17,8.0
10145.0,S10_4698,33.0,154.93,5112.6900000000005,8.0
10147.0,S12_3990,21.0,74.21,1558.4099999999999,8.0
